"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 year ago","Seriously, Berlin","1","@DhirajKumar-gh2px","true","false","false","false","","false",""
"1 year ago","❤❤❤","1","@sasejoshua8876","false","false","false","false","","false",""
"1 year ago","Spain - Money heist 👺👺 India- Vijaya Mallya😎😎","1","@Alonewarrior-Tiger","false","false","false","false","","false",""
"11 months ago","masterpiece","1","@mackena4977","false","false","false","false","","false",""
"11 months ago","Best webseries in the world money heist","1","@MeenaRathore-mb6eh","false","false","false","false","","false",""
"11 months ago","wow..amazing","1","@addicttt","false","false","false","false","","false",""
"1 year ago","❤","1","@youtuberaryan.","false","false","false","false","","false",""
"1 year ago","Always waiting for money hiest 6 !! Please 🙏 🥺 make season 6!!!!!!","1","@pikashow726","false","false","false","false","","false",""
"1 year ago","Bro Berlin's spin off is coming in December","0","@DRNote-nt7el","true","false","false","false","","false",""
"1 year ago","I wish if i forget it and rewatch it again","1","@oussamaessakani6389","false","false","false","false","","false",""
"1 year ago","Awesome","1","@freelife2346","false","false","false","false","","false",""
"1 year ago","Absolutely Masterpiece! ♥️♥️♥️ One of my favourite show ever.","1","@inayatkhan6012","false","false","false","false","","false",""
"9 months ago","Yesterday finished this Money heist Such a great masterpiece","1","@deepakn8812","false","false","false","false","","false",""
"9 months ago","This is definitely the greatest movie of all time","1","@PabloSavage1300","false","false","false","false","","false",""
"10 months ago","I haven't seen such a beautiful masterpiece in my entire life ..❤❤❤❤....wht a team work...wht a loyality...❤❤","1","@testcase-qs8fc","false","false","false","false","","false",""
"10 months ago","No one can beat this masterpiece series ❤️💴💰","1","@rhythamdon881","false","false","false","false","","false",""
"11 months ago","Masterpiece","1","@Jeeshansameer2165","false","false","false","false","","false",""
"8 months ago","Maybe its just because  an american and i know how guns work, but the shootout scenes were absolutely terrible, like children wrote them. Some useless drama added to it also. Other than that it was an alright show.","1","@napoleonbonerfart278","false","false","false","false","","false",""
"8 months ago","I am the one who don't like it. I watch 1st episode but dont find it much interesting","1","@rubytabassum8943","false","false","false","false","","false",""
"8 months ago","Best in class. I found myself actually clapping when she came back n rode the bike up the steps on the mint. I think we all have somebody in our life like that mine, is mine is LA.","1","@PaulRodvik-jy3kr","false","false","false","false","","false",""
"8 months ago","I never seen this series I’ll watch it after I finish the cleaning lady","1","@Luckyluciano21","false","false","false","false","","false",""
"9 months ago","She is the one who was in California 😂😂-before fighting for democracy fight corruption first 👆here few people were going to perform the biggest Money heist In centuries","1","@user-yo7fx2xn8m","false","false","false","false","","false",""
"9 months ago","Komostus","1","@amazohaspeed8296","false","false","false","false","","false",""
"9 months ago","the character development is amazing for so many of them","1","@TakashiNippon","false","false","false","false","","false",""
"9 months ago","Tokyo and Rio made the show unwatchable. I skip their scenes each time, sad thing is that they get unnecessary attention in this show😢","1","@Raitamso","false","false","false","false","","false",""
"5 months ago","I don’t know what are u saying but Tokyo is the best character","1","@reinaalushi1375","true","false","false","false","","false",""
"9 months ago","Money heist not just a series it's a emotions 🥺♥️","1","@lonely_machine","false","false","false","false","","false",""
"9 months ago","Just watched this , f*ck I feel amazing","1","@MrRandom699","false","false","false","false","","false",""
"6 months ago (edited)","After Prison Break..... The next best series in the world? There are many great ones, very good ones... but Money Heist, the intensity and suspense reached new heights, keeping viewers on the edge of their seats throughout. It was truly like Grandmaster game where almost every move was calculated. Full of actions, full of surprises, twists, people stories and how they can handle these difficult times... It felt like real life","1","@christeder","false","false","false","false","","false",""
"6 months ago","Some of the characters were not really good, few scenes lacks attention to details and seems stupid.","1","@Ammy_Bajwa","false","false","false","false","","false",""
"6 months ago","(\_/) (• .•) />❤️","1","@dhangoley7260","false","false","false","false","","false",""
"7 months ago","Professor at his very best. “Sergio U beauty” taught a big time lesson for humanity. How to fight and take control of we stick together as one ☝️. It was a honor to watch your “La casa de Palel” movie. 🎥 🫡 you professor 👨‍🏫","1","@usmankhalid9438","false","false","false","false","","false",""
"7 months ago","I guess I'll give a 6th watch to this masterpiece :)","1","@metasamsara","false","false","false","false","","false",""
"7 months ago","Can't believe this masterpiece is ended now😢😢😢","1","@Yesyouzard","false","false","false","false","","false",""
"8 months ago","Just finished part 1. I’m hooked","1","@onagaxxxx3331","false","false","false","false","","false",""
"4 months ago","Its one of the Best shows ever... I really loved the background music n songs they play...so it makes it more beautiful and interesting.... Some other shows they don't really have such amazing songs so...yes money heist is really amazing...the story as well as the music with it","1","@banrilangwarjri587","false","false","false","false","","false",""
"5 months ago","Starting the heist again","1","@siddharth_.","false","false","false","false","","false",""
"5 months ago","For me this series is perfect. Well done to the crew, who is involved in the creation, to actors, who played their roles perfectly. Without realising, you end up binging half a season in one night. This is the series my husband and I watched from beginning to end in no time. It keeps the tension all the time, you become empathetic with the characters and even end up loving the bad guys. I don't have words, just watch and enjoy! This is one of the best series of all time!","1","@user-sj7ut2rg9c","false","false","false","false","","false",""
"6 months ago","My favorite","1","@Tech_expert_khusi7890","false","false","false","false","","false",""
"2 months ago","Definetely great series!! I marathon those season 1-7 and bounded with whole stories and character. 🥺🥺🥺 I cant get rid of off Berlin and Professor","1","@Sparklight.82","false","false","false","false","","false",""
"3 months ago","berlins death should not be in the series","1","@WEEB2310","false","false","false","false","","false",""
"3 months ago","Are they trying to Make the Squid Game ? .","1","@user-mx1zw3bx7j","false","false","false","false","","false",""
"1 month ago","Big fan of this beautiful art","1","@monokhan2237","false","false","false","false","","false",""
"2 days ago (edited)","MONEY HEIST 🤡❌ MONEY HEIST BERLIN ❤✅","1","@mrgameryt34","false","false","false","false","","false",""
"8 days ago","I'm really obsessed with 3 person I'm never forget them I'm really cried for them miss Nairobi and miss Tokyo ❤😭🤌🏼 bt happy to see to the last at the end of this season one only profecer aka Sergio 🥳❤️☀️ They I'm my all time favvv at the and.. Nairobi Tokyo profecer 💎","1","@shortsmemories6504","false","false","false","false","","false",""
"8 days ago (edited)","One think i want to say to all this movie is masterpiece i can't express my feelings to describe to the world of this emotion ❤😔","1","@shortsmemories6504","false","false","false","false","","false",""
"8 days ago","This show is full of romance love emotion thriller suspense etcc❤❤","1","@shortsmemories6504","false","false","false","false","","false",""
"2 weeks ago","How many seasons are there in this show,someone please care to tell me?","1","@bornsonsyiem-4849","false","false","false","false","","false",""
"2 weeks ago","Hindi ma karo","1","@lakshayjangra3374","false","false","false","false","","false",""
"1 month ago (edited)","I’ve just started watching this movie and I like it so much already that and I have the feeling that I don’t want to see it ending.  What is worse than a bad movie ? The end of a good movie 🥺","1","@Magic_Magda_4U","false","false","false","false","","false",""
"3 weeks ago","Just finished today. 🥺 Wish to have a season 6 🥺 At least one more season 🥺 Profesore ????? Please 🙏🥺","0","@Magic_Magda_4U","true","false","false","false","","false",""
"1 month ago","My favorite part was when the professor said “It’s professin’ time” and proceeded to profess all over the room","1","@igglye6805","false","false","false","false","","false",""
"1 month ago","This is like squid game","1","@aliciavalencia8428","false","false","false","false","","false",""
"2 years ago","Op","0","@xaw_007","false","false","false","false","","false",""
"2 years ago","Osm","0","@silverbackrecords4797","false","false","false","false","","false",""
"2 years ago","Wow","0","@hyuckhaechan9139","false","false","false","false","","false",""
"2 years ago","Okooooooo shiiiii","0","@nitroDBD","false","false","false","false","","false",""
"2 years ago","Omgg","0","@ikutie5685","false","false","false","false","","false",""
"2 years ago","Hi","0","@sdtgaming5675","false","false","false","false","","false",""
"2 years ago","Second","0","@opsquad1968","false","false","false","false","","false",""
"2 years ago","Hola","0","@mahmoudmohamedabdulsabour4224","false","false","false","false","","false",""
"2 years ago","😍😍😍😍😍😍😍😍😍😍😍","0","@varunsri6871","false","false","false","false","","false",""
"2 years ago","we’ve been waiting","0","@stfuolive","false","false","false","false","","false",""
"2 years ago","WOWIWIWIWIWIWOWOW","0","@Anthony-ge5vk","false","false","false","false","","false",""
"2 years ago","Finally","0","@somalikapramanik6739","false","false","false","false","","false",""
"2 years ago","Waiting","0","@sudharsana","false","false","false","false","","false",""
"2 years ago","💋❤️💋 FIRST ❤️","0","@MayankSharma-tw1hj","false","false","false","false","","false",""
"2 years ago","India","0","@glanerao1356","false","false","false","false","","false",""
"2 years ago","FIRST TO THE MONEY","0","@savagejeff7142","false","false","false","false","","false",""
"2 years ago","First","0","@sudipsarkar8746","false","false","false","false","","false",""
"2 years ago","First","0","@duttashantanu60","false","false","false","false","","false",""
"2 years ago","Finally","0","@glanerao1356","false","false","false","false","","false",""
"2 years ago","amogus","0","@GreenifiedXD","false","false","false","false","","false",""
"2 years ago","Second","0","@emily_defelice21","false","false","false","false","","false",""
"2 years ago","hi","0","@gee__","false","false","false","false","","false",""
"2 years ago","Second","0","@Lucky_Kumar__","false","false","false","false","","false",""
"2 years ago","❤❤","0","@bony_69","false","false","false","false","","false",""
"2 years ago","Love You 😍 Love From Bangladesh 😍🥰❤️🖤","0","@MrAnis-kq8mz","false","false","false","false","","false",""
"2 years ago","Saddest vol I guess","0","@NaivasYT","false","false","false","false","","false",""
"2 years ago","Yeah wait is over yes please Make next season","0","@footballshorts8542","false","false","false","false","","false",""
"2 years ago","Waiting","0","@ig__trx","false","false","false","false","","false",""
"2 years ago","First🇳🇵","0","@pukarbagale2001","false","false","false","false","","false",""
"2 years ago","Second","0","@00Moviebox1","false","false","false","false","","false",""
"2 years ago","First","0","@prosindiaofficial","false","false","false","false","","false",""
"2 years ago","Anticipating 🔥 🔥","0","@warismumeen289","false","false","false","false","","false",""
"2 years ago","❣️","0","@NitishKumar-xq7vb","false","false","false","false","","false",""
"2 years ago","First comment ❤️","0","@haleemkhan5707","false","false","false","false","","false",""
"2 years ago","Voilà j'aime bien","0","@anthoasis","false","false","false","false","","false",""
"2 years ago","Waiting ❤️","0","@JASHNN","false","false","false","false","","false",""
"2 years ago","La banda nooo😭😭😭","0","@jesidmurillo8388","false","false","false","false","","false",""
"2 years ago","💯💯💯💯","0","@048sooryas4","false","false","false","false","","false",""
"2 years ago","We miss Berlin 🥺","0","@haleemkhan5707","false","false","false","false","","false",""
"2 years ago","Bella ciao Bella ciao","0","@tangandou2784","false","false","false","false","","false",""
"2 years ago","Namaste 🙏✨","0","@vikashbareiya8631","false","false","false","false","","false",""
"2 years ago","10th view","0","@c.mukhilan7112","false","false","false","false","","false",""
"2 years ago","Indian people waiting 🤧🥲","0","@divyanshdedha01","false","false","false","false","","false",""
"2 years ago","Professor bhai ..","0","@kuldeepjha4246","false","false","false","false","","false",""
"2 years ago","🔥🔥🔥","0","@justkevin4625","false","false","false","false","","false",""
"2 years ago","Bella ciao, Bella ciao, Bella ciao ciao ciao…..","0","@nitroDBD","false","false","false","false","","false",""
"2 years ago","Watch 1 min","0","@vigneshvikky-om4ml","false","false","false","false","","false",""
"2 years ago","First comment ❣️","0","@sheejajames8889","false","false","false","false","","false",""
"2 years ago","🔥🔥🔥🔥","0","@Shivam-cw7qr","false","false","false","false","","false",""
"2 years ago","Last part😌💙🤞🏿😩😤","0","@franchung7811","false","false","false","false","","false",""
"2 years ago","Hope the last episode will not end sadly🥺","0","@048sooryas4","false","false","false","false","","false",""
"2 years ago","Time is up Dec 3, 2021. Waiting","0","@tesfayea5408","false","false","false","false","","false",""
"2 years ago","I can't believe this is the end. 😭😭","0","@rohanraval9223","false","false","false","false","","false",""
"2 years ago","Not series' it's emotion's 😔","0","@venomspicy586","false","false","false","false","","false",""
"2 years ago","I’m ready 😃","0","@Jrwithajr","false","false","false","false","","false",""
"2 years ago","Wew","0","@Curvesbackpackerdiaries","false","false","false","false","","false",""
"2 years ago","Come*","0","@Shivam-cw7qr","false","false","false","false","","false",""
"2 years ago","When will new part will coem","0","@Shivam-cw7qr","false","false","false","false","","false",""
"2 years ago","59 no comment ❤️❤️💥","0","@mohammadsafiq3317","false","false","false","false","","false",""
"2 years ago","waiting ❤","0","@shahidnabi786","false","false","false","false","","false",""
"2 years ago","Huh u Tokyoooo","0","@eurydicepearl5424","false","false","false","false","","false",""
"2 years ago","😭😭","0","@SALSUTVIDEOT","false","false","false","false","","false",""
"2 years ago","🤪🤪🤪🤪🤪🤪","0","@Nailed2TheHustle","false","false","false","false","","false",""
"2 years ago","Professor❤️","0","@himadrimandal4305","false","false","false","false","","false",""
"2 years ago","100 to coment","0","@justinhonest7522","false","false","false","false","","false",""
"2 years ago","I love money heist","0","@JaCpot.","false","false","false","false","","false",""
"2 years ago","👍🙂","0","@tusharsahucse2845","false","false","false","false","","false",""
"2 years ago","Big fan of India ❤️❤️my favourite professor","0","@akashdas-qy7hn","false","false","false","false","","false",""
"2 years ago","Finally!","0","@MeetFluence","false","false","false","false","","false",""
"2 years ago","It's time to say goodbye to them🥺","0","@niravvaghela7297","false","false","false","false","","false",""
"2 years ago","Only English comment ?","0","@abdulkhalikbarre8770","false","false","false","false","","false",""
"2 years ago","❤❤👀","0","@dranum9749","false","false","false","false","","false",""
"2 years ago","So many characters going to die","0","@Zubair11230","false","false","false","false","","false",""
"2 years ago","ahorititaaaaaaaaaaaaaaaaaaa xd","0","@rogervillanueva5184","false","false","false","false","","false",""
"2 years ago","I am tamilan","0","@sunfarspidy3099","false","false","false","false","","false",""
"2 years ago","💔🩹","0","@akashk7357","false","false","false","false","","false",""
"2 years ago","waiting denvers laugh hhaaa!!","0","@shahidnabi786","false","false","false","false","","false",""
"2 years ago","In the thumbnail I saw squid game guard real face","0","@howhowhow95","false","false","false","false","","false",""
"2 years ago","Uff!!","0","@jonaaa262","false","false","false","false","","false",""
"2 years ago","Love❤️❤️","0","@mdsamir8870","false","false","false","false","","false",""
"2 years ago","Finally wait is over 😍 But who may nxt target for MONEY HEIST director target...?🤔🤔 (Olso, Mascow, Berlin, Nairobi, Tokyo, ....)😥😥😥","0","@princefa2875","false","false","false","false","","false",""
"2 years ago","Congratulations","0","@usmanladlacr7","false","false","false","false","","false",""
"2 years ago","This trailer gives me nostalgia!","0","@aishwarypratapsingh5559","false","false","false","false","","false",""
"2 years ago","Feeling sad about this series going to be end soon 😞😞😫😫😫","0","@akkisingh2801","false","false","false","false","","false",""
"2 years ago","I am not ready for this to end","0","@francy7042","false","false","false","false","","false",""
"2 years ago","Bella chao 😍","0","@ameen.webdivers","false","false","false","false","","false",""
"2 years ago","Justice Por Tokyo 🔥🔥","0","@andriramadhan1600","false","false","false","false","","false",""
"2 years ago","I'm about to lose my shit!!!!!!","0","@galvatron2655","false","false","false","false","","false",""
"2 years ago","Berlin 2023💯","0","@razimohammed7627","false","false","false","false","","false",""
"2 years ago","Goosebumps 🔥🔥🔥🔥","0","@kashyapcnair5085","false","false","false","false","","false",""
"2 years ago","Get ready to cry 🙂","0","@SandipDas-cc1km","false","false","false","false","","false",""
"2 years ago","We are resistance...for Tokiyo ❤️❤️","0","@shubhamsuryawanshi7296","false","false","false","false","","false",""
"2 years ago","Eagerly waitinnnn 😟🙈❤️❤️❤️❤️❤️","0","@prachi6331","false","false","false","false","","false",""
"2 years ago","Can't wait ❤❤","0","@crazysaeed.","false","false","false","false","","false",""
"2 years ago","So we bringing back Berlin?? Please don’t make it corny Netflix, I don’t want a plot hole","0","@brendontshumagolide","false","false","false","false","","false",""
"2 years ago","🔥🔥","0","@mr.creative2509","false","false","false","false","","false",""
"2 years ago","Life without tokyo😭","0","@rehannasespeneiqbal2727","false","false","false","false","","false",""
"2 years ago (edited)","Please dub hindi of peaky blinder 🥺🥺","0","@Nobody_goat10","false","false","false","false","","false",""
"2 years ago","S5 parte 2 🥺🥺🥺🥺🥺❤️❤️❤️","0","@fares_prod6529","false","false","false","false","","false",""
"2 years ago","🙌🏾🔥🙌🏾","0","@stennex","false","false","false","false","","false",""
"2 years ago","Can’t wait….❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥","0","@HritamMitra","false","false","false","false","","false",""
"2 years ago","El professor Said  Never end until I win Do you agree or not💯","0","@apdullahiboss3492","false","false","false","false","","false",""
"2 years ago","=D","0","@sdandy22","false","false","false","false","","false",""
"2 years ago","Waiting","0","@subindhlal7751","false","false","false","false","","false",""
"2 years ago","Any Malayalee 👀","0","@aestheticalboy_","false","false","false","false","","false",""
"2 years ago","After season 2 the whole show was a trash","0","@saransanjay116","false","false","false","false","","false",""
"2 years ago","انا فدالها موسكو 😂","0","@nonoalnono896","false","false","false","false","","false",""
"2 years ago","We always love u money heist","0","@Zorotaku7","false","false","false","false","","false",""
"2 years ago","Please don’t mess up the Berlin spin off 🙏","0","@Epsa_","false","false","false","false","","false",""
"2 years ago","Ajhhhhhh 😭🥺","0","@susandominguez7610","false","false","false","false","","false",""
"2 years ago","2 more days left , stuck on now  , Dec 3 will release many good episode films","0","@lynnear9","false","false","false","false","","false",""
"2 years ago","this show is hit Bcoze of Indian( v r) start watching...❤ lets see lst season of hiest","0","@neetsmart1384","false","false","false","false","","false",""
"2 years ago","I have a feeling everyone dies 😔","0","@Epsa_","false","false","false","false","","false",""
"2 years ago","But, the thumbnail looks like it's a knockoff of Squid Game....","0","@KristinHTF","false","false","false","false","","false",""
"2 years ago","Miss money heist","0","@flashclips7196","false","false","false","false","","false",""
"2 years ago","Nice guys I’m waiting 👍👍👍👍👍👍👍👍👍👍👍🙌🙌🙌🥉🙌🙌🥉🥉🙌🙌🙌🙌🙌🙌🙌🥇🥇🥇🥇🥇🥇🏆🏆🏆🏆🏆🥇🥇🥇🥇🥇🥇🥇🥇🥇","0","@sawayd4691","false","false","false","false","","false",""
"2 years ago","And i am taking my annual leave for this! 😆","0","@taufikhidayatchaniago","false","false","false","false","","false",""
"2 years ago","Ishq❤️","0","@lijojosechunda5450","false","false","false","false","","false",""
"2 years ago (edited)","0:34 ICONIC LAUGH 😂","0","@toughkid5062","false","false","false","false","","false",""
"2 years ago","💪","0","@tegrityfarm572","false","false","false","false","","false",""
"2 years ago","This video is truly a reflection of the modern era. It will be held up with other pieces of art in a few hundred years fine like the Mona Lisa, or work bitch by Britney Spears. When i gaze at this video, it gazes back at me and fills me with the confidence i need to take on my sexual desires in the workplace (toward my squidward bodypillow.) The title itself macabre touch on the postmodern world that we as a species inhabit. The narrative of this video reminds me of Ray Bradbury's Fahrenheit 451 which depicted a world where books are burnt by the government, something completely unrelated to this video at a glace. But when you look at the subtext, it becomes all to clear.","0","@jamesthereaper7","false","false","false","false","","false",""
"2 years ago","L","0","@Neilasa","false","false","false","false","","false",""
"2 years ago","'Yesterday is history''  ""Tomorrow is mystery"" ""Today is gifts"" ""That's why it's called present"" ❤","0","@UPEXPERT","false","false","false","false","","false",""
"2 years ago","Bella ciao","0","@TonyStark-pn3sv","false","false","false","false","","false",""
"2 years ago","'Yesterday is history''  ""Tomorrow is mystery"" ""Today is gifts"" ""That's why it's called present"" ❤","0","@UPEXPERT","false","false","false","false","","false",""
"2 years ago","Legend is here 🇮🇳🇮🇳🇮🇳 2021","0","@TonyStark-pn3sv","false","false","false","false","","false",""
"2 years ago","'Yesterday is history''  ""Tomorrow is mystery"" ""Today is gifts"" ""That's why it's called present"" ❤","0","@UPEXPERT","false","false","false","false","","false",""
"2 years ago","Zu welcher Zeit wird es in Deutschland veröffentlicht","0","@KaPs1290","false","false","false","false","","false",""
"2 years ago","We are all going to die. And I drink to that because we are still alive. Here’s to life.","0","@Chesslord55","false","false","false","false","","false",""
"2 years ago","Não estou preparada 😭😭😭😥","0","@dayanesantos5681","false","false","false","false","","false",""
"2 years ago","Ehekhekhekhek","0","@noefvon","false","false","false","false","","false",""
"2 years ago","can't wait🔥","0","@amilshahannath3334","false","false","false","false","","false",""
"2 years ago","OH MY GOSH YAYAYAYAYAY AHHHHHH","0","@yourgyalava","false","false","false","false","","false",""
"2 years ago","I don't like flash back please  don't do it","0","@Ibrahim-bu2iw","false","false","false","false","","false",""
"2 years ago","Let's watch for Tokyo and nairobi","0","@ArtSanjay2343","false","false","false","false","","false",""
"2 years ago","We are in the endgame now","0","@samarkumar4624","false","false","false","false","","false",""
"2 years ago","ایرانی ها لایک کنید","0","@user-fe7hg3bw4z","false","false","false","false","","false",""
"2 years ago","🔥🔥🔥🔥","0","@Bramhcharilaunde","false","false","false","false","","false",""
"2 years ago","best of all time","0","@kangzmovies539","false","false","false","false","","false",""
"2 years ago","0:23 BERLIN has his own  different fan base 🔥🔥🔥🔥","0","@toughkid5062","false","false","false","false","","false",""
"2 years ago","Who else is watching in 1972?","0","@jamesthereaper7","false","false","false","false","","false",""
"2 years ago","💥💥വന്നെ വന്നെ✌🏻💥💥","0","@jithusvijayworks3133","false","false","false","false","","false",""
"2 years ago","I’m so excited but also I don’t want it to end 😭","0","@mercyaguilar429","false","false","false","false","","false",""
"2 years ago","For Tokyo","0","@sandeeptottadi","false","false","false","false","","false",""
"2 years ago","◦•●◉✿MONEY HEIST✿◉●•◦","0","@bioraj9603","false","false","false","false","","false",""
"2 years ago","ගැම්මක්❤️","0","@ashankavinda7244","false","false","false","false","","false",""
"2 years ago","what we do after this series","0","@MuhibSami","false","false","false","false","","false",""
"2 years ago","So damn excited 🔥🔥🔥","0","@irtequafarheen5247","false","false","false","false","","false",""
"2 years ago","For niarobi For berlin  For moscow For oslo❤️","0","@VAISHU-gt4px","false","false","false","false","","false",""
"2 years ago","i think they all are gonna die..","0","@artzloordd","false","false","false","false","","false",""
"2 years ago (edited)","Money heist show create history📖","0","@muzaffarbhat5347","false","false","false","false","","false",""
"2 years ago","It’s not a heist anymore it’s a war now Act accordingly","0","@VAISHU-gt4px","false","false","false","false","","false",""
"2 years ago","This show does not just capture your attention, it captures your heart.","0","@supernarl","false","false","false","false","","false",""
"2 years ago","Give me one sin plz 🙄🙄🙄👍👍👍👍👍👍👍👍👍","0","@baliboro2805","false","false","false","false","","false",""
"2 years ago","Waiting..😀","0","@Gokul-gj4ze","false","false","false","false","","false",""
"2 years ago","WHOAAA","0","@lyanmatthew2401","false","false","false","false","","false",""
"2 years ago","Masterpiece bt sarly coming to an end","0","@odomagbosealle5914","false","false","false","false","","false",""
"2 years ago","This js not a series this emotion ❤️❤️❤️","0","@rahulkalsi6623","false","false","false","false","","false",""
"2 years ago","mere li ak sin hoga keya 🙄🙄🙄❤️❤️❤️👍👍👍👍👍","0","@baliboro2805","false","false","false","false","","false",""
"2 years ago (edited)","just release season5 volume 2 goddamit  i cant wait for it","0","@tanmayraj9189","false","false","false","false","","false",""
"2 years ago","¯\_(ツ)_/¯","0","@11R","false","false","false","false","","false",""
"2 years ago","Goosebumps 😳😢😭","0","@ravan_2311","false","false","false","false","","false",""
"2 years ago",".","0","@blackwidow6800","false","false","false","false","","false",""
"2 years ago","The show has declined in the realistic aspect but risen in the aesthetic of the show. While it is not the best show out there in my opinion, it will stay as one of my favorites. Plus I named my cat Nairobi because of this show lol","0","@xapokalypse","false","false","false","false","","false",""
"2 years ago","Can't wait 😍🔥❤","0","@singlepersonphani9367","false","false","false","false","","false",""
"2 years ago","Can't wait. Very Excited","0","@ujanbhattacharjee9991","false","false","false","false","","false",""
"2 years ago","Waiting ❤️❤️❤️❤️","0","@a36akshaygawas17","false","false","false","false","","false",""
"2 years ago","Emotions 🤗","0","@moviedownloader2882","false","false","false","false","","false",""
"2 years ago","All good things come to an end But I don't want Casa to end ...","0","@loopie7364","false","false","false","false","","false",""
"2 years ago","I will get you out","0","@ethicalphysicist7312","false","false","false","false","","false",""
"2 years ago","Listen, Man United might not thank me but get the contract out, put it on the table. Let him sign it, let him write whatever numbers he wants to put on there, given what he's done since he's come in. CARRICK'S at the wheel, man. He's doing it. He's doing his thing. MAN UNITED ARE BACK!!!","0","@neilpa","false","false","false","false","","false",""
"2 years ago","Now BERLIN also getting his own series😍","0","@goldy_moon007","false","false","false","false","","false",""
"2 years ago","Siii","0","@Navia.___","false","false","false","false","","false",""
"2 years ago","We need revenge of Tokyo","0","@ravan_2311","false","false","false","false","","false",""
"2 years ago","Never lose faith in professor","0","@irtequafarheen5247","false","false","false","false","","false",""
"2 years ago","Im so excited......😭😭🌟🌟🌟🌟","0","@arch1641","false","false","false","false","","false",""
"2 years ago","It's been a great journey y'all 🥺","0","@a3initials334","false","false","false","false","","false",""
"2 years ago","Goosebumps ❤","0","@ashmit12","false","false","false","false","","false",""
"2 years ago","Come Friday, we all will embrace the uncertainty😍","0","@theprofessor8821","false","false","false","false","","false",""
"2 years ago","I'm waiting for part 5 vol 2","0","@smaxtech","false","false","false","false","","false",""
"2 years ago","WawOoo","0","@aleemian131","false","false","false","false","","false",""
"2 years ago","Every have One similar character Favourite. Berlin","0","@shivam.0563","false","false","false","false","","false",""
"2 years ago","Every actor deserves an award in Money Heist ❤️ Hit like if you Agree","0","@AbdulSubhan-zu1tw","false","false","false","false","","false",""
"2 years ago","I have a question. Is Berlin Alive?? because everytime Berlin is showing. If he is Alive we all will be mad.","0","@ujanbhattacharjee9991","false","false","false","false","","false",""
"2 years ago","Literally come gusbumps","0","@chavdakomal6797","false","false","false","false","","false",""
"2 years ago","Netflix make a solo living anime","0","@_TVA","false","false","false","false","","false",""
"2 years ago","Waiting... 💥🔥🔥🔥💥","0","@PENTAMINUTES","false","false","false","false","","false",""
"2 years ago","Here within an hour","0","@satyamjha9434","false","false","false","false","","false",""
"2 years ago","Don't tell me you didn't get the goosebumps💥💥 🤩🤩","0","@NarayanSahu-xd9qb","false","false","false","false","","false",""
"2 years ago","i am waiting","0","@biswasraj433","false","false","false","false","","false",""
"2 years ago","Berlin 🔥 g.o.a.t","0","@sachindantani5578","false","false","false","false","","false",""
"2 years ago","It's not a series it's an emotion","0","@dipayanroy9271","false","false","false","false","","false",""
"2 years ago","2 days cmon!!!!","0","@pavlezakaidze","false","false","false","false","","false",""
"2 years ago","legendaryy","0","@mdraselakondo4298","false","false","false","false","","false",""
"2 years ago","End of an era","0","@arshamohan3224","false","false","false","false","","false",""
"2 years ago","Fun Fact this trailer was planed by professor 😂😇😂","0","@luckyatheaven1051","false","false","false","false","","false",""
"2 years ago","haha like krdo","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","like","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","like","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","Profssor","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","d","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","bzbzb","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","hhzhH","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","bzbzbsbna","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","bbBbaab","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","BbbBb","0","@luckyatheaven1051","true","false","false","false","","false",""
"2 years ago","Super 💯","0","@parampatel1482","false","false","false","false","","false",""
"2 years ago","Endgame😪💔","0","@kaveeshhansaja9462","false","false","false","false","","false",""
"2 years ago","2 more dayss","0","@measelbatches4975","false","false","false","false","","false",""
"2 years ago","Hardly waiting for this 😍❤","0","@MrSam-ld3lm","false","false","false","false","","false",""
"2 years ago","Tamil dubbeing team awesome 🔥🔥🔥🔥","0","@srityrerepairservice5958","false","false","false","false","","false",""
"2 years ago","When?","0","@wixxy2584","false","false","false","false","","false",""
"2 years ago","Is this all we getting?","0","@tiisetsomoeng7405","false","false","false","false","","false",""
"2 years ago (edited)","My best series, eagerly waiting for vol.2🤭 and after ended 'money heist' professor come back to 'the wheel in time'❤🤘","0","@Rindao1","false","false","false","false","","false",""
"2 years ago","Incredible series","0","@shreyashthephenom","false","false","false","false","","false",""
"2 years ago","Serquel endgame","0","@puputyulia","false","false","false","false","","false",""
"2 years ago","But I'll get you out of there🔥","0","@praveenkumarkuna8685","false","false","false","false","","false",""
"2 years ago","What if none of them died lol 🤣🤣🤣🤣🤣","0","@akaa8959","false","false","false","false","","false",""
